trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
"14.TA.92-51-j22-1.4.H","06:15:00","06:15:00","8593154-1",7,0,0
"14.TA.92-51-j22-1.4.H","06:17:00","06:17:00","8593173-1",8,0,0
"14.TA.92-51-j22-1.4.H","06:18:00","06:18:00","8593154-1",9,0,0
"14.TA.92-51-j22-1.4.H","06:19:00","06:19:00","8593142-2",10,0,0
"14.TA.92-51-j22-1.4.H","06:21:00","06:21:00","8593171-1",11,0,0
"14.TA.92-51-j22-1.4.H","06:22:00","06:22:00","8593174-2",12,0,0
"14.TA.92-51-j22-1.4.H","06:23:00","06:23:00","8593138-1",13,0,0
"14.TA.92-51-j22-1.4.H","06:23:00","06:23:00","8593162-2",14,0,0
"14.TA.92-51-j22-1.4.H","06:24:00","06:24:00","8593157-2",15,0,0
"14.TA.92-51-j22-1.4.H","06:26:00","06:26:00","8593144-3",16,0,0
"14.TA.92-51-j22-1.4.H","06:27:00","06:27:00","8593152-1",17,0,0
"14.TA.92-51-j22-1.4.H","06:29:00","06:29:00","8595020-2",18,0,0
"14.TA.92-51-j22-1.4.H","06:30:00","06:30:00","8592826-2",19,0,0
"14.TA.92-51-j22-1.4.H","06:32:00","06:32:00","8592791-1",20,0,0
"14.TA.92-51-j22-1.4.H","06:33:00","06:33:00","8593165-2",21,0,0
"14.TA.92-51-j22-1.4.H","06:34:00","06:34:00","8592845-1",22,0,0
"14.TA.92-51-j22-1.4.H","06:34:00","06:34:00","8592893-1",23,0,0
"14.TA.92-51-j22-1.4.H","06:36:00","06:36:00","8592855-1",24,0,0
"222.TA.92-51-j22-1.5.R","06:42:00","06:42:00","8592855-1",1,0,0
"222.TA.92-51-j22-1.5.R","06:43:00","06:43:00","8592809-2",2,0,0
"222.TA.92-51-j22-1.5.R","06:44:00","06:44:00","8592791-3",3,0,0
"222.TA.92-51-j22-1.5.R","06:45:00","06:45:00","8592826-1",4,0,0
"222.TA.92-51-j22-1.5.R","06:46:00","06:46:00","8595020-1",5,0,0
"222.TA.92-51-j22-1.5.R","06:48:00","06:48:00","8593152-2",6,0,0
"222.TA.92-51-j22-1.5.R","06:50:00","06:50:00","8593144-4",7,0,0
"222.TA.92-51-j22-1.5.R","06:50:00","06:50:00","8593157-1",8,0,0
"222.TA.92-51-j22-1.5.R","06:51:00","06:51:00","8593162-1",9,0,0
"222.TA.92-51-j22-1.5.R","06:52:00","06:52:00","8593138-5",10,0,0
"222.TA.92-51-j22-1.5.R","06:52:00","06:52:00","8593174-1",11,0,0
"222.TA.92-51-j22-1.5.R","06:53:00","06:53:00","8593171-2",12,0,0
"222.TA.92-51-j22-1.5.R","06:54:00","06:54:00","8593142-1",13,0,0
"222.TA.92-51-j22-1.5.R","06:55:00","06:55:00","8593154-2",14,0,0
"222.TA.92-51-j22-1.5.R","06:57:00","06:57:00","8593173-1",15,0,0
"222.TA.92-51-j22-1.5.R","06:58:00","06:58:00","8593154-2",16,0,0
"222.TA.92-51-j22-1.5.R","06:59:00","06:59:00","8593159-2",17,0,0
"222.TA.92-51-j22-1.5.R","06:59:00","06:59:00","8593137-2",18,0,0
"222.TA.92-51-j22-1.5.R","07:00:00","07:00:00","8593170-1",19,0,0
"222.TA.92-51-j22-1.5.R","07:00:00","07:00:00","8593148-2",20,0,0
"222.TA.92-51-j22-1.5.R","07:01:00","07:01:00","8593178-1",21,0,0
"222.TA.92-51-j22-1.5.R","07:02:00","07:02:00","8593147-1",22,0,0
"2.TA.92-52-j22-1.2.H","06:33:00","06:33:00","8503049-1",1,0,0
"2.TA.92-52-j22-1.2.H","06:34:00","06:34:00","8503080-1",2,0,0
"2.TA.92-52-j22-1.2.H","06:36:00","06:36:00","8587064-2",3,0,0
"2.TA.92-52-j22-1.2.H","06:37:00","06:37:00","8503085-2",4,0,0
"2.TA.92-52-j22-1.2.H","06:38:00","06:38:00","8592934-2",5,0,0
"2.TA.92-52-j22-1.2.H","06:38:00","06:38:00","8592930-1",6,0,0
"2.TA.92-52-j22-1.2.H","06:39:00","06:39:00","8587065-2",7,0,0
"2.TA.92-52-j22-1.2.H","06:41:00","06:41:00","8503217-2",8,0,0
"2.TA.92-52-j22-1.2.H","06:42:00","06:42:00","8503218-1",9,0,0
"2.TA.92-52-j22-1.2.H","06:43:00","06:43:00","8503229-2",10,0,0
"2.TA.92-52-j22-1.2.H","06:45:00","06:45:00","8503243-2",11,0,0
"2.TA.92-52-j22-1.2.H","06:46:00","06:46:00","8592649-3",12,0,0
"2.TA.92-52-j22-1.2.H","06:48:00","06:48:00","8587048-1",13,0,0
"2.TA.92-52-j22-1.2.H","06:49:00","06:49:00","8592648-2",14,0,0
"2.TA.92-52-j22-1.2.H","06:50:00","06:50:00","8592723-2",15,0,0
"2.TA.92-52-j22-1.2.H","06:51:00","06:51:00","8592721-1",16,0,0
"2.TA.92-52-j22-1.2.H","06:52:00","06:52:00","8587044-1",17,0,0
"2.TA.92-52-j22-1.2.H","06:52:00","06:52:00","8592720-2",18,0,0
"2.TA.92-52-j22-1.2.H","06:53:00","06:53:00","8592722-1",19,0,0
"2.TA.92-52-j22-1.2.H","06:55:00","06:55:00","8587035-1",20,0,0
"91.TA.92-52-j22-1.6.R","24:02:00","24:02:00","8587035-2",1,0,0
"91.TA.92-52-j22-1.6.R","24:03:00","24:03:00","8592722-2",2,0,0
"91.TA.92-52-j22-1.6.R","24:04:00","24:04:00","8592720-1",3,0,0
"91.TA.92-52-j22-1.6.R","24:05:00","24:05:00","8587044-2",4,0,0
"91.TA.92-52-j22-1.6.R","24:05:00","24:05:00","8592721-2",5,0,0
"91.TA.92-52-j22-1.6.R","24:06:00","24:06:00","8592723-1",6,0,0
"91.TA.92-52-j22-1.6.R","24:07:00","24:07:00","8592648-1",7,0,0
"91.TA.92-52-j22-1.6.R","24:09:00","24:09:00","8587048-2",8,0,0
"91.TA.92-52-j22-1.6.R","24:10:00","24:10:00","8592649-2",9,0,0
"91.TA.92-52-j22-1.6.R","24:10:00","24:10:00","8503243-1",10,0,0
"91.TA.92-52-j22-1.6.R","24:12:00","24:12:00","8503229-1",11,0,0
"91.TA.92-52-j22-1.6.R","24:14:00","24:14:00","8503218-2",12,0,0
"91.TA.92-52-j22-1.6.R","24:15:00","24:15:00","8503217-1",13,0,0
"91.TA.92-52-j22-1.6.R","24:17:00","24:17:00","8587065-1",14,0,0
"91.TA.92-52-j22-1.6.R","24:17:00","24:17:00","8592930-2",15,0,0
"91.TA.92-52-j22-1.6.R","24:18:00","24:18:00","8592934-3",16,0,0
"91.TA.92-52-j22-1.6.R","24:19:00","24:19:00","8503085-1",17,0,0
"91.TA.92-52-j22-1.6.R","24:21:00","24:21:00","8587064-1",18,0,0
"91.TA.92-52-j22-1.6.R","24:22:00","24:22:00","8503080-2",19,0,0
"91.TA.92-52-j22-1.6.R","24:24:00","24:24:00","8503049-1",20,0,0
"75.TA.92-53-j22-1.2.H","20:46:00","20:46:00","8593166-1",1,0,0
"75.TA.92-53-j22-1.2.H","20:47:00","20:47:00","8593143-2",2,0,0
"75.TA.92-53-j22-1.2.H","20:48:00","20:48:00","8593146-1",3,0,0
"75.TA.92-53-j22-1.2.H","20:48:00","20:48:00","8593168-2",4,0,0
"75.TA.92-53-j22-1.2.H","20:49:00","20:49:00","8593177-3",5,0,0
"75.TA.92-53-j22-1.2.H","20:49:00","20:49:00","8593176-1",6,0,0
"75.TA.92-53-j22-1.2.H","20:51:00","20:51:00","8593175-1",7,0,0
"75.TA.92-53-j22-1.2.H","20:51:00","20:51:00","8593150-2",8,0,0
"75.TA.92-53-j22-1.2.H","20:53:00","20:53:00","8593155-2",9,0,0
"75.TA.92-53-j22-1.2.H","20:54:00","20:54:00","8593169-1",10,0,0
"75.TA.92-53-j22-1.2.H","20:55:00","20:55:00","8587924-5",11,0,0
"75.TA.92-53-j22-1.2.H","20:56:00","20:56:00","8593012-1",12,0,0
"75.TA.92-53-j22-1.2.H","20:57:00","20:57:00","8593014-2",13,0,0
"75.TA.92-53-j22-1.2.H","20:59:00","20:59:00","8595027-1",14,0,0
"75.TA.92-53-j22-1.2.H","21:00:00","21:00:00","8593158-1",15,0,0
"75.TA.92-53-j22-1.2.H","21:03:00","21:03:00","8593165-1",16,0,0
"75.TA.92-53-j22-1.2.H","21:03:00","21:03:00","8592845-1",17,0,0
"75.TA.92-53-j22-1.2.H","21:04:00","21:04:00","8592948-1",18,0,0
"75.TA.92-53-j22-1.2.H","21:05:00","21:05:00","8592939-1",19,0,0
"75.TA.92-53-j22-1.2.H","21:06:00","21:06:00","8592936-2",20,0,0
"75.TA.92-53-j22-1.2.H","21:07:00","21:07:00","8592952-2",21,0,0
"75.TA.92-53-j22-1.2.H","21:08:00","21:08:00","8592942-2",22,0,0
"75.TA.92-53-j22-1.2.H","21:09:00","21:09:00","8587914-3",23,0,0
"75.TA.92-53-j22-1.2.H","21:10:00","21:10:00","8592947-3",24,0,0
"75.TA.92-53-j22-1.2.H","21:11:00","21:11:00","8592938-1",25,0,0
"75.TA.92-53-j22-1.2.H","21:12:00","21:12:00","8592946-3",26,0,0
"75.TA.92-53-j22-1.2.H","21:12:00","21:12:00","8592647-1",27,0,0
"75.TA.92-53-j22-1.2.H","21:12:00","21:12:00","8592645-2",28,0,0
"75.TA.92-53-j22-1.2.H","21:14:00","21:14:00","8587048-2",29,0,0
"75.TA.92-53-j22-1.2.H","21:15:00","21:15:00","8592649-1",30,0,0
"352.TA.92-53-j22-1.4.R","06:01:00","06:01:00","8592649-1",1,0,0
"352.TA.92-53-j22-1.4.R","06:02:00","06:02:00","8587048-1",2,0,0
"352.TA.92-53-j22-1.4.R","06:03:00","06:03:00","8592645-1",3,0,0
"352.TA.92-53-j22-1.4.R","06:04:00","06:04:00","8592647-2",4,0,0
"352.TA.92-53-j22-1.4.R","06:05:00","06:05:00","8592946-2",5,0,0
"352.TA.92-53-j22-1.4.R","06:06:00","06:06:00","8592938-2",6,0,0
"352.TA.92-53-j22-1.4.R","06:07:00","06:07:00","8592947-2",7,0,0
"352.TA.92-53-j22-1.4.R","06:08:00","06:08:00","8587914-5",8,0,0
"352.TA.92-53-j22-1.4.R","06:08:00","06:08:00","8592942-1",9,0,0
"352.TA.92-53-j22-1.4.R","06:09:00","06:09:00","8592952-1",10,0,0
"352.TA.92-53-j22-1.4.R","06:10:00","06:10:00","8592936-1",11,0,0
"352.TA.92-53-j22-1.4.R","06:11:00","06:11:00","8592939-2",12,0,0
"352.TA.92-53-j22-1.4.R","06:11:00","06:11:00","8592948-2",13,0,0
"352.TA.92-53-j22-1.4.R","06:13:00","06:13:00","8592893-1",14,0,0
"352.TA.92-53-j22-1.4.R","06:14:00","06:14:00","8592855-1",15,0,0
"352.TA.92-53-j22-1.4.R","06:15:00","06:15:00","8592809-2",16,0,0
"352.TA.92-53-j22-1.4.R","06:16:00","06:16:00","8592791-1",17,0,0
"352.TA.92-53-j22-1.4.R","06:17:00","06:17:00","8593165-2",18,0,0
"352.TA.92-53-j22-1.4.R","06:17:00","06:17:00","8593158-2",19,0,0
"352.TA.92-53-j22-1.4.R","06:18:00","06:18:00","8595027-2",20,0,0
"352.TA.92-53-j22-1.4.R","06:20:00","06:20:00","8593014-1",21,0,0
"352.TA.92-53-j22-1.4.R","06:21:00","06:21:00","8593012-2",22,0,0
"352.TA.92-53-j22-1.4.R","06:22:00","06:22:00","8587924-1",23,0,0
"352.TA.92-53-j22-1.4.R","06:23:00","06:23:00","8593169-2",24,0,0
"352.TA.92-53-j22-1.4.R","06:24:00","06:24:00","8593155-1",25,0,0
"352.TA.92-53-j22-1.4.R","06:25:00","06:25:00","8593150-1",26,0,0
"352.TA.92-53-j22-1.4.R","06:26:00","06:26:00","8593175-2",27,0,0
"352.TA.92-53-j22-1.4.R","06:27:00","06:27:00","8593176-2",28,0,0
"352.TA.92-53-j22-1.4.R","06:28:00","06:28:00","8593177-2",29,0,0
"352.TA.92-53-j22-1.4.R","06:28:00","06:28:00","8593168-1",30,0,0
"352.TA.92-53-j22-1.4.R","06:28:00","06:28:00","8593146-2",31,0,0
"352.TA.92-53-j22-1.4.R","06:29:00","06:29:00","8593143-1",32,0,0
"352.TA.92-53-j22-1.4.R","06:30:00","06:30:00","8593166-1",33,0,0
"37.TA.92-54-B-j22-1.2.R","06:20:00","06:20:00","8593183-1",1,0,0
"37.TA.92-54-B-j22-1.2.R","06:22:00","06:22:00","8593185-2",2,0,0
"37.TA.92-54-B-j22-1.2.R","06:23:00","06:23:00","8595665-1",3,0,0
"37.TA.92-54-B-j22-1.2.R","06:24:00","06:24:00","8593182-2",4,0,0
"37.TA.92-54-B-j22-1.2.R","06:25:00","06:25:00","8593181-2",5,0,0
"37.TA.92-54-B-j22-1.2.R","06:26:00","06:26:00","8587095-2",6,0,0
"37.TA.92-54-B-j22-1.2.R","06:27:00","06:27:00","8593191-1",7,0,0
"37.TA.92-54-B-j22-1.2.R","06:29:00","06:29:00","8593186-2",8,0,0
"37.TA.92-54-B-j22-1.2.R","06:29:00","06:29:00","8593187-2",9,0,0
"37.TA.92-54-B-j22-1.2.R","06:30:00","06:30:00","8508290-2",10,0,0
"37.TA.92-54-B-j22-1.2.R","06:32:00","06:32:00","8503046-3",11,0,0
"37.TA.92-54-B-j22-1.2.R","06:34:00","06:34:00","8503040-1",12,0,0
"37.TA.92-54-B-j22-1.2.R","06:36:00","06:36:00","8592648-1",13,0,0
"37.TA.92-54-B-j22-1.2.R","06:38:00","06:38:00","8592645-1",14,0,0
"37.TA.92-54-B-j22-1.2.R","06:39:00","06:39:00","8592647-4",15,0,0
"37.TA.92-54-B-j22-1.2.R","06:40:00","06:40:00","8592953-4",16,0,0
"37.TA.92-54-B-j22-1.2.R","06:42:00","06:42:00","8592943-1",17,0,0
"37.TA.92-54-B-j22-1.2.R","06:43:00","06:43:00","8592937-2",18,0,0
"37.TA.92-54-B-j22-1.2.R","06:43:00","06:43:00","8592935-1",19,0,0
"37.TA.92-54-B-j22-1.2.R","06:44:00","06:44:00","8592775-3",20,0,0
"1.TA.92-54-B-j22-1.1.H","14:17:00","14:17:00","8592775-3",1,0,0
"1.TA.92-54-B-j22-1.1.H","14:17:00","14:17:00","8592935-2",2,0,0
"1.TA.92-54-B-j22-1.1.H","14:18:00","14:18:00","8592937-1",3,0,0
"1.TA.92-54-B-j22-1.1.H","14:21:00","14:21:00","8592943-3",4,0,0
"1.TA.92-54-B-j22-1.1.H","14:23:00","14:23:00","8592953-2",5,0,0
"1.TA.92-54-B-j22-1.1.H","14:24:00","14:24:00","8592647-3",6,0,0
"1.TA.92-54-B-j22-1.1.H","14:25:00","14:25:00","8592645-2",7,0,0
"1.TA.92-54-B-j22-1.1.H","14:27:00","14:27:00","8592648-2",8,0,0
"1.TA.92-54-B-j22-1.1.H","14:30:00","14:30:00","8503040-2",9,0,0
"1.TA.92-54-B-j22-1.1.H","14:32:00","14:32:00","8503046-2",10,0,0
"1.TA.92-54-B-j22-1.1.H","14:34:00","14:34:00","8508290-1",11,0,0
"1.TA.92-54-B-j22-1.1.H","14:35:00","14:35:00","8593187-1",12,0,0
"1.TA.92-54-B-j22-1.1.H","14:36:00","14:36:00","8593186-1",13,0,0
"1.TA.92-54-B-j22-1.1.H","14:37:00","14:37:00","8593191-2",14,0,0
"1.TA.92-54-B-j22-1.1.H","14:38:00","14:38:00","8587095-1",15,0,0
"1.TA.92-54-B-j22-1.1.H","14:39:00","14:39:00","8593181-1",16,0,0
"1.TA.92-54-B-j22-1.1.H","14:40:00","14:40:00","8593182-1",17,0,0
"1.TA.92-54-B-j22-1.1.H","14:42:00","14:42:00","8595665-2",18,0,0
"1.TA.92-54-B-j22-1.1.H","14:43:00","14:43:00","8593185-1",19,0,0
"1.TA.92-54-B-j22-1.1.H","14:44:00","14:44:00","8593183-1",20,0,0
"82.TA.92-55-B-j22-1.2.H","13:05:00","13:05:00","8587035-1",1,0,0
"82.TA.92-55-B-j22-1.2.H","13:06:00","13:06:00","8592722-2",2,0,0
"82.TA.92-55-B-j22-1.2.H","13:07:00","13:07:00","8592720-1",3,0,0
"82.TA.92-55-B-j22-1.2.H","13:08:00","13:08:00","8587044-2",4,0,0
"82.TA.92-55-B-j22-1.2.H","13:09:00","13:09:00","8592721-2",5,0,0
"82.TA.92-55-B-j22-1.2.H","13:10:00","13:10:00","8592723-1",6,0,0
"82.TA.92-55-B-j22-1.2.H","13:11:00","13:11:00","8503040-2",7,0,0
"82.TA.92-55-B-j22-1.2.H","13:13:00","13:13:00","8503046-2",8,0,0
"82.TA.92-55-B-j22-1.2.H","13:16:00","13:16:00","8595675-2",9,0,0
"82.TA.92-55-B-j22-1.2.H","13:17:00","13:17:00","8595667-1",10,0,0
"82.TA.92-55-B-j22-1.2.H","13:19:00","13:19:00","8595666-1",11,0,0
"82.TA.92-55-B-j22-1.2.H","13:19:00","13:19:00","8595663-2",12,0,0
"82.TA.92-55-B-j22-1.2.H","13:20:00","13:20:00","8593184-2",13,0,0
"82.TA.92-55-B-j22-1.2.H","13:22:00","13:22:00","8587095-1",14,0,0
"82.TA.92-55-B-j22-1.2.H","13:23:00","13:23:00","8593181-1",15,0,0
"82.TA.92-55-B-j22-1.2.H","13:23:00","13:23:00","8593182-1",16,0,0
"82.TA.92-55-B-j22-1.2.H","13:25:00","13:25:00","8595665-2",17,0,0
"82.TA.92-55-B-j22-1.2.H","13:25:00","13:25:00","8593185-1",18,0,0
"82.TA.92-55-B-j22-1.2.H","13:27:00","13:27:00","8595664-2",19,0,0
"82.TA.92-55-B-j22-1.2.H","13:28:00","13:28:00","8595668-1",20,0,0
"82.TA.92-55-B-j22-1.2.H","13:29:00","13:29:00","8595669-2",21,0,0
"82.TA.92-55-B-j22-1.2.H","13:30:00","13:30:00","8595670-2",22,0,0
"82.TA.92-55-B-j22-1.2.H","13:31:00","13:31:00","8595671-1",23,0,0
"82.TA.92-55-B-j22-1.2.H","13:33:00","13:33:00","8588298-2",24,0,0
"165.TA.92-55-B-j22-1.4.R","16:04:00","16:04:00","8588298-2",1,0,0
"165.TA.92-55-B-j22-1.4.R","16:06:00","16:06:00","8595671-2",2,0,0
"165.TA.92-55-B-j22-1.4.R","16:07:00","16:07:00","8595670-1",3,0,0
"165.TA.92-55-B-j22-1.4.R","16:08:00","16:08:00","8595669-1",4,0,0
"165.TA.92-55-B-j22-1.4.R","16:09:00","16:09:00","8595668-2",5,0,0
"165.TA.92-55-B-j22-1.4.R","16:10:00","16:10:00","8595664-1",6,0,0
"165.TA.92-55-B-j22-1.4.R","16:12:00","16:12:00","8593185-2",7,0,0
"165.TA.92-55-B-j22-1.4.R","16:12:00","16:12:00","8595665-1",8,0,0
"165.TA.92-55-B-j22-1.4.R","16:14:00","16:14:00","8593182-2",9,0,0
"165.TA.92-55-B-j22-1.4.R","16:15:00","16:15:00","8593181-2",10,0,0
"165.TA.92-55-B-j22-1.4.R","16:16:00","16:16:00","8587095-2",11,0,0
"165.TA.92-55-B-j22-1.4.R","16:17:00","16:17:00","8593184-1",12,0,0
"165.TA.92-55-B-j22-1.4.R","16:18:00","16:18:00","8595663-1",13,0,0
"165.TA.92-55-B-j22-1.4.R","16:19:00","16:19:00","8595666-2",14,0,0
"165.TA.92-55-B-j22-1.4.R","16:21:00","16:21:00","8595667-2",15,0,0
"165.TA.92-55-B-j22-1.4.R","16:23:00","16:23:00","8595675-1",16,0,0
"165.TA.92-55-B-j22-1.4.R","16:25:00","16:25:00","8503046-1",17,0,0
"165.TA.92-55-B-j22-1.4.R","16:27:00","16:27:00","8503040-1",18,0,0
"165.TA.92-55-B-j22-1.4.R","16:28:00","16:28:00","8592723-2",19,0,0
"165.TA.92-55-B-j22-1.4.R","16:29:00","16:29:00","8592721-1",20,0,0
"165.TA.92-55-B-j22-1.4.R","16:30:00","16:30:00","8587044-1",21,0,0
"165.TA.92-55-B-j22-1.4.R","16:31:00","16:31:00","8592720-2",22,0,0
"165.TA.92-55-B-j22-1.4.R","16:31:00","16:31:00","8592722-1",23,0,0
"165.TA.92-55-B-j22-1.4.R","16:33:00","16:33:00","8587035-1",24,0,0
"49.TA.92-56-j22-1.2.R","19:08:00","19:08:00","8593013-2",1,0,0
"49.TA.92-56-j22-1.2.R","19:08:00","19:08:00","8595026-1",2,0,0
"49.TA.92-56-j22-1.2.R","19:09:00","19:09:00","8593025-1",3,0,0
"49.TA.92-56-j22-1.2.R","19:11:00","19:11:00","8504812-1",4,0,0
"49.TA.92-56-j22-1.2.R","19:11:00","19:11:00","8593099-1",5,0,0
"49.TA.92-56-j22-1.2.R","19:12:00","19:12:00","8504813-1",6,0,0
"49.TA.92-56-j22-1.2.R","19:12:00","19:12:00","8593096-1",7,0,0
"49.TA.92-56-j22-1.2.R","19:14:00","19:14:00","8593011-2",8,0,0
"49.TA.92-56-j22-1.2.R","19:16:00","19:16:00","8595029-3",9,0,0
"49.TA.92-56-j22-1.2.R","19:18:00","19:18:00","8595052-4",10,0,0
"49.TA.92-56-j22-1.2.R","19:21:00","19:21:00","8593169-1",11,0,0
"49.TA.92-56-j22-1.2.R","19:22:00","19:22:00","8587924-5",12,0,0
"49.TA.92-56-j22-1.2.R","19:22:00","19:22:00","8593012-1",13,0,0
"49.TA.92-56-j22-1.2.R","19:23:00","19:23:00","8593014-2",14,0,0
"49.TA.92-56-j22-1.2.R","19:24:00","19:24:00","8593021-2",15,0,0
"49.TA.92-56-j22-1.2.R","19:25:00","19:25:00","8592929-1",16,0,0
"49.TA.92-56-j22-1.2.R","19:26:00","19:26:00","8592775-7",17,0,0
"1.TA.92-56-j22-1.1.H","06:32:00","06:32:00","8592775-5",1,0,0
"1.TA.92-56-j22-1.1.H","06:33:00","06:33:00","8592929-2",2,0,0
"1.TA.92-56-j22-1.1.H","06:33:00","06:33:00","8593021-1",3,0,0
"1.TA.92-56-j22-1.1.H","06:35:00","06:35:00","8593014-1",4,0,0
"1.TA.92-56-j22-1.1.H","06:35:00","06:35:00","8593012-2",5,0,0
"1.TA.92-56-j22-1.1.H","06:37:00","06:37:00","8587924-1",6,0,0
"1.TA.92-56-j22-1.1.H","06:37:00","06:37:00","8593169-2",7,0,0
"1.TA.92-56-j22-1.1.H","06:39:00","06:39:00","8595052-3",8,0,0
"1.TA.92-56-j22-1.1.H","06:41:00","06:41:00","8595029-2",9,0,0
"1.TA.92-56-j22-1.1.H","06:44:00","06:44:00","8593011-4",10,0,0
"1.TA.92-56-j22-1.1.H","06:45:00","06:45:00","8593096-1",11,0,0
"1.TA.92-56-j22-1.1.H","06:45:00","06:45:00","8504813-1",12,0,0
"1.TA.92-56-j22-1.1.H","06:46:00","06:46:00","8593099-1",13,0,0
"1.TA.92-56-j22-1.1.H","06:47:00","06:47:00","8504812-2",14,0,0
"1.TA.92-56-j22-1.1.H","06:48:00","06:48:00","8593025-2",15,0,0
"1.TA.92-56-j22-1.1.H","06:49:00","06:49:00","8595026-2",16,0,0
"1.TA.92-56-j22-1.1.H","06:50:00","06:50:00","8593013-2",17,0,0
"267.TA.92-57-j22-1.2.R","04:35:00","04:35:00","8593011-4",1,0,0
"267.TA.92-57-j22-1.2.R","04:36:00","04:36:00","8593096-1",2,0,0
"267.TA.92-57-j22-1.2.R","04:36:00","04:36:00","8504813-1",3,0,0
"267.TA.92-57-j22-1.2.R","04:36:00","04:36:00","8593099-1",4,0,0
"267.TA.92-57-j22-1.2.R","04:37:00","04:37:00","8504812-1",5,0,0
"267.TA.92-57-j22-1.2.R","04:38:00","04:38:00","8593025-1",6,0,0
"267.TA.92-57-j22-1.2.R","04:38:00","04:38:00","8595026-1",7,0,0
"267.TA.92-57-j22-1.2.R","04:39:00","04:39:00","8593013-2",8,0,0
"267.TA.92-57-j22-1.2.R","04:40:00","04:40:00","8593026-3",9,0,0
"267.TA.92-57-j22-1.2.R","04:41:00","04:41:00","8595031-2",10,0,0
"267.TA.92-57-j22-1.2.R","04:42:00","04:42:00","8593023-2",11,0,0
"267.TA.92-57-j22-1.2.R","04:42:00","04:42:00","8595458-1",12,0,0
"267.TA.92-57-j22-1.2.R","04:43:00","04:43:00","8593008-1",13,0,0
"267.TA.92-57-j22-1.2.R","04:44:00","04:44:00","8594961-5",14,0,0
"267.TA.92-57-j22-1.2.R","04:44:00","04:44:00","8593019-2",15,0,0
"267.TA.92-57-j22-1.2.R","04:45:00","04:45:00","8595028-1",16,0,0
"267.TA.92-57-j22-1.2.R","04:46:00","04:46:00","8593010-2",17,0,0
"267.TA.92-57-j22-1.2.R","04:48:00","04:48:00","8593015-5",18,0,0
"267.TA.92-57-j22-1.2.R","04:50:00","04:50:00","8595029-4",19,0,0
"267.TA.92-57-j22-1.2.R","04:50:00","04:50:00","8593180-2",20,0,0
"267.TA.92-57-j22-1.2.R","04:52:00","04:52:00","8593156-2",21,0,0
"267.TA.92-57-j22-1.2.R","04:52:00","04:52:00","8593179-2",22,0,0
"267.TA.92-57-j22-1.2.R","04:53:00","04:53:00","8593175-1",23,0,0
"267.TA.92-57-j22-1.2.R","04:54:00","04:54:00","8593150-2",24,0,0
"267.TA.92-57-j22-1.2.R","04:55:00","04:55:00","8593155-2",25,0,0
"267.TA.92-57-j22-1.2.R","04:56:00","04:56:00","8593169-1",26,0,0
"267.TA.92-57-j22-1.2.R","04:58:00","04:58:00","8587924-5",27,0,0
"267.TA.92-57-j22-1.2.R","04:58:00","04:58:00","8593012-1",28,0,0
"267.TA.92-57-j22-1.2.R","04:59:00","04:59:00","8593014-2",29,0,0
"267.TA.92-57-j22-1.2.R","05:00:00","05:00:00","8593021-2",30,0,0
"267.TA.92-57-j22-1.2.R","05:01:00","05:01:00","8592929-1",31,0,0
"267.TA.92-57-j22-1.2.R","05:02:00","05:02:00","8592775-4",32,0,0
"1.TA.92-57-j22-1.1.H","06:57:00","06:57:00","8592775-5",1,0,0
"1.TA.92-57-j22-1.1.H","06:58:00","06:58:00","8592929-2",2,0,0
"1.TA.92-57-j22-1.1.H","06:58:00","06:58:00","8593021-1",3,0,0
"1.TA.92-57-j22-1.1.H","06:59:00","06:59:00","8593014-1",4,0,0
"1.TA.92-57-j22-1.1.H","07:00:00","07:00:00","8593012-2",5,0,0
"1.TA.92-57-j22-1.1.H","07:01:00","07:01:00","8587924-1",6,0,0
"1.TA.92-57-j22-1.1.H","07:02:00","07:02:00","8593169-2",7,0,0
"1.TA.92-57-j22-1.1.H","07:03:00","07:03:00","8593155-1",8,0,0
"1.TA.92-57-j22-1.1.H","07:04:00","07:04:00","8593150-1",9,0,0
"1.TA.92-57-j22-1.1.H","07:05:00","07:05:00","8593175-2",10,0,0
"1.TA.92-57-j22-1.1.H","07:05:00","07:05:00","8593179-1",11,0,0
"1.TA.92-57-j22-1.1.H","07:06:00","07:06:00","8593156-1",12,0,0
"1.TA.92-57-j22-1.1.H","07:07:00","07:07:00","8593180-1",13,0,0
"1.TA.92-57-j22-1.1.H","07:07:00","07:07:00","8595029-1",14,0,0
"1.TA.92-57-j22-1.1.H","07:09:00","07:09:00","8593015-2",15,0,0
"1.TA.92-57-j22-1.1.H","07:11:00","07:11:00","8593010-1",16,0,0
"1.TA.92-57-j22-1.1.H","07:11:00","07:11:00","8595028-2",17,0,0
"1.TA.92-57-j22-1.1.H","07:12:00","07:12:00","8593019-1",18,0,0
"1.TA.92-57-j22-1.1.H","07:13:00","07:13:00","8594961-1",19,0,0
"1.TA.92-57-j22-1.1.H","07:13:00","07:13:00","8593008-2",20,0,0
"1.TA.92-57-j22-1.1.H","07:14:00","07:14:00","8595458-2",21,0,0
"1.TA.92-57-j22-1.1.H","07:14:00","07:14:00","8593023-1",22,0,0
"1.TA.92-57-j22-1.1.H","07:15:00","07:15:00","8595031-1",23,0,0
